,Unnamed: 0,Tanggal,Pembukaan,Bulan,Tahun,Pembukaan_log,Pembukaan_filled
489,489,2023-05-07,170.98,5,2023,-0.0281014204648398,-0.0281014204648398
490,490,2023-05-08,172.48,5,2023,0.0320737428591895,0.0320737428591895
491,491,2023-05-09,173.05,5,2023,0.0547288528453308,0.0547288528453308
492,492,2023-05-10,173.02,5,2023,0.0535393528856185,0.0535393528856185
493,493,2023-05-11,173.85,5,2023,0.0863318291223487,0.0863318291223487
494,494,2023-05-12,173.62,5,2023,0.0772690107847219,0.0772690107847219
495,495,2023-05-13,173.735,5,2023,0.0818027361409761,0.0818027361409761
496,496,2023-05-14,173.62,5,2023,0.0772690107847219,0.0772690107847219
497,497,2023-05-15,173.16,5,2023,0.0590876294672341,0.0590876294672341
498,498,2023-05-16,171.99,5,2023,0.0125056772766696,0.0125056772766696
499,499,2023-05-17,171.71,5,2023,0.0012852256691619,0.0012852256691619
500,500,2023-05-18,173.0,5,2023,0.0527461759409521,0.0527461759409521
501,501,2023-05-19,176.39,5,2023,0.1852003601323223,0.1852003601323223
502,502,2023-05-20,174.695,5,2023,0.119469485793343,0.119469485793343
503,503,2023-05-21,176.39,5,2023,0.1852003601323223,0.1852003601323223
504,504,2023-05-22,173.98,5,2023,0.091446105016122,0.091446105016122
505,505,2023-05-23,173.13,5,2023,0.0578992963780638,0.0578992963780638
506,506,2023-05-24,171.09,5,2023,-0.0236609082302887,-0.0236609082302887
507,507,2023-05-25,172.41,5,2023,0.0292835640359567,0.0292835640359567
508,508,2023-05-26,173.32,5,2023,0.0654200401893624,0.0654200401893624
509,509,2023-05-27,172.86499999999998,5,2023,0.0473885250820964,0.0473885250820964
510,510,2023-05-28,173.32,5,2023,0.0654200401893624,0.0654200401893624
511,511,2023-05-29,173.09249999999997,5,2023,0.0564134327413372,0.0564134327413372
512,512,2023-05-30,176.96,5,2023,0.207085791913474,0.207085791913474
513,513,2023-05-31,177.32,5,2023,0.220852152552555,0.220852152552555
514,514,2023-06-01,177.7,6,2023,0.2353365554995233,0.2353365554995233
515,515,2023-06-02,181.03,6,2023,0.3602506786862263,0.3602506786862263
516,516,2023-06-03,179.365,6,2023,0.2982414020605594,0.2982414020605594
517,517,2023-06-04,181.03,6,2023,0.3602506786862263,0.3602506786862263
518,518,2023-06-05,182.63,6,2023,0.4190146830717383,0.4190146830717383
519,519,2023-06-06,179.96,6,2023,0.3205026150096946,0.3205026150096946
520,520,2023-06-07,178.44,6,2023,0.2634061867287233,0.2634061867287233
521,521,2023-06-08,177.9,6,2023,0.2429407242777582,0.2429407242777582
522,522,2023-06-09,181.5,6,2023,0.3775955921957054,0.3775955921957054
523,523,2023-06-10,179.7,6,2023,0.3107890326012373,0.3107890326012373
524,524,2023-06-11,181.5,6,2023,0.3775955921957054,0.3775955921957054
525,525,2023-06-12,181.27,6,2023,0.3691163358525125,0.3691163358525125
526,526,2023-06-13,182.8,6,2023,0.4252116245173415,0.4252116245173415
527,527,2023-06-14,183.37,6,2023,0.4459248013396563,0.4459248013396563
528,528,2023-06-15,183.96,6,2023,0.4672602522857538,0.4672602522857538
529,529,2023-06-16,186.73,6,2023,0.5660326012935734,0.5660326012935734
530,530,2023-06-17,185.345,6,2023,0.5169315037821693,0.5169315037821693
531,531,2023-06-18,186.73,6,2023,0.5660326012935734,0.5660326012935734
532,532,2023-06-19,186.03749999999997,6,2023,0.5415526477635706,0.5415526477635706
533,533,2023-06-20,184.41,6,2023,0.4834621213598777,0.4834621213598777
534,534,2023-06-21,184.9,6,2023,0.5010348349577135,0.5010348349577135
535,535,2023-06-22,183.74,6,2023,0.4593170358893113,0.4593170358893113
536,536,2023-06-23,185.55,6,2023,0.5242348644057407,0.5242348644057407
537,537,2023-06-24,184.645,6,2023,0.4918988419076456,0.4918988419076456
538,538,2023-06-25,185.55,6,2023,0.5242348644057407,0.5242348644057407
539,539,2023-06-26,186.83,6,2023,0.5695560248205903,0.5695560248205903
540,540,2023-06-27,185.89,6,2023,0.5363203120470774,0.5363203120470774
541,541,2023-06-28,187.93,6,2023,0.6081223220808143,0.6081223220808143
542,542,2023-06-29,189.08,6,2023,0.6480704722485108,0.6480704722485108
543,543,2023-06-30,191.63,6,2023,0.7353265258109426,0.7353265258109426
544,544,2023-07-01,190.355,7,2023,0.6919242659175047,0.6919242659175047
545,545,2023-07-02,191.63,7,2023,0.7353265258109426,0.7353265258109426
546,546,2023-07-03,193.78,7,2023,0.8075130163555166,0.8075130163555166
547,547,2023-07-04,193.78,7,2023,0.8075130163555166,0.8075130163555166
548,548,2023-07-05,191.57,7,2023,0.7332940793804319,0.7332940793804319
549,549,2023-07-06,189.84,7,2023,0.6742655642454243,0.6742655642454243
550,550,2023-07-07,191.41,7,2023,0.727869410056349,0.727869410056349
551,551,2023-07-08,190.625,7,2023,0.7011527591819916,0.7011527591819916
552,552,2023-07-09,191.41,7,2023,0.727869410056349,0.727869410056349
553,553,2023-07-10,189.26,7,2023,0.6542892593395776,0.6542892593395776
554,554,2023-07-11,189.16,7,2023,0.6508355064381391,0.6508355064381391
555,555,2023-07-12,189.68,7,2023,0.6687642874087719,0.6687642874087719
556,556,2023-07-13,190.5,7,2023,0.6968828210738526,0.6968828210738526
557,557,2023-07-14,190.23,7,2023,0.6876449627740683,0.6876449627740683
558,558,2023-07-15,190.365,7,2023,0.6922664225912659,0.6922664225912659
559,559,2023-07-16,190.23,7,2023,0.6876449627740683,0.6876449627740683
560,560,2023-07-17,191.9,7,2023,0.7444603802670183,0.7444603802670183
561,561,2023-07-18,193.35,7,2023,0.7931749997602137,0.7931749997602137
562,562,2023-07-19,193.1,7,2023,0.784816270457795,0.784816270457795
563,563,2023-07-20,195.09,7,2023,0.8508925721142906,0.8508925721142906
564,564,2023-07-21,194.1,7,2023,0.8181512987888477,0.8181512987888477
565,565,2023-07-22,194.595,7,2023,0.8345541117259394,0.8345541117259394
566,566,2023-07-23,194.1,7,2023,0.8181512987888477,0.8181512987888477
567,567,2023-07-24,193.41,7,2023,0.7951786100660508,0.7951786100660508
568,568,2023-07-25,193.33,7,2023,0.7925069161336675,0.7925069161336675
569,569,2023-07-26,193.67,7,2023,0.8038498346182494,0.8038498346182494
570,570,2023-07-27,196.02,7,2023,0.8814164884195866,0.8814164884195866
571,571,2023-07-28,194.67,7,2023,0.8370337622985509,0.8370337622985509
572,572,2023-07-29,195.34500000000003,7,2023,0.8592843757016093,0.8592843757016093
573,573,2023-07-30,194.67,7,2023,0.8370337622985509,0.8370337622985509
574,574,2023-07-31,196.06,7,2023,0.8827243241634215,0.8827243241634215
575,575,2023-08-01,196.24,8,2023,0.8886044860523473,0.8886044860523473
576,576,2023-08-02,195.04,8,2023,0.8492451324861159,0.8492451324861159
577,577,2023-08-03,191.57,8,2023,0.7332940793804319,0.7332940793804319
578,578,2023-08-04,185.52,8,2023,0.5231668587681503,0.5231668587681503
579,579,2023-08-05,188.545,8,2023,0.6295327310314671,0.6295327310314671
580,580,2023-08-06,185.52,8,2023,0.5231668587681503,0.5231668587681503
581,581,2023-08-07,182.13,8,2023,0.400736620458396,0.400736620458396
582,582,2023-08-08,179.69,8,2023,0.3104149997588208,0.3104149997588208
583,583,2023-08-09,180.87,8,2023,0.3543301470803853,0.3543301470803853
584,584,2023-08-10,179.48,8,2023,0.3025528752890789,0.3025528752890789
585,585,2023-08-11,177.32,8,2023,0.220852152552555,0.220852152552555
586,586,2023-08-12,178.39999999999998,8,2023,0.2618935085644704,0.2618935085644704
587,587,2023-08-13,177.32,8,2023,0.220852152552555,0.220852152552555
588,588,2023-08-14,177.97,8,2023,0.245599064552115,0.245599064552115
589,589,2023-08-15,178.88,8,2023,0.2800111492005271,0.2800111492005271
590,590,2023-08-16,177.13,8,2023,0.2135919585157648,0.2135919585157648
591,591,2023-08-17,177.14,8,2023,0.2139743738367369,0.2139743738367369
592,592,2023-08-18,172.3,8,2023,0.0248954608516252,0.0248954608516252
593,593,2023-08-19,174.71999999999997,8,2023,0.1204461185404347,0.1204461185404347
594,594,2023-08-20,172.3,8,2023,0.0248954608516252,0.0248954608516252
595,595,2023-08-21,175.07,8,2023,0.1340963534411269,0.1340963534411269
596,596,2023-08-22,177.06,8,2023,0.2109141172575735,0.2109141172575735
597,597,2023-08-23,178.52,8,2023,0.266429972320401,0.266429972320401
598,598,2023-08-24,180.67,8,2023,0.3469180954803902,0.3469180954803902
599,599,2023-08-25,177.38,8,2023,0.2231423495566652,0.2231423495566652
600,600,2023-08-26,179.02499999999998,8,2023,0.285469424770594,0.285469424770594
601,601,2023-08-27,177.38,8,2023,0.2231423495566652,0.2231423495566652
602,602,2023-08-28,180.09,8,2023,0.3253512809972701,0.3253512809972701
603,603,2023-08-29,179.7,8,2023,0.3107890326012373,0.3107890326012373
604,604,2023-08-30,184.94,8,2023,0.5024661658464599,0.5024661658464599
605,605,2023-08-31,187.84,8,2023,0.6049800096589942,0.6049800096589942
606,606,2023-09-01,189.49,9,2023,0.6622222009951836,0.6622222009951836
607,607,2023-09-02,188.665,9,2023,0.6336977941474958,0.6336977941474958
608,608,2023-09-03,189.49,9,2023,0.6622222009951836,0.6622222009951836
609,609,2023-09-04,189.0775,9,2023,0.6479840358040103,0.6479840358040103
610,610,2023-09-05,188.28,9,2023,0.6203203570603195,0.6203203570603195
611,611,2023-09-06,188.4,9,2023,0.6244944784550703,0.6244944784550703
612,612,2023-09-07,175.18,9,2023,0.1383777257862776,0.1383777257862776
613,613,2023-09-08,178.35,9,2023,0.2600019239822909,0.2600019239822909
614,614,2023-09-09,176.765,9,2023,0.1996109379904332,0.1996109379904332
615,615,2023-09-10,178.35,9,2023,0.2600019239822909,0.2600019239822909
616,616,2023-09-11,180.07,9,2023,0.3246056843440541,0.3246056843440541
617,617,2023-09-12,179.49,9,2023,0.3029275843391906,0.3029275843391906
618,618,2023-09-13,176.51,9,2023,0.1898168895882721,0.1898168895882721
619,619,2023-09-14,174.0,9,2023,0.0922323928771129,0.0922323928771129
620,620,2023-09-15,176.48,9,2023,0.1886632117747472,0.1886632117747472
621,621,2023-09-16,175.24,9,2023,0.1407112701447645,0.1407112701447645
622,622,2023-09-17,176.48,9,2023,0.1886632117747472,0.1886632117747472
623,623,2023-09-18,176.48,9,2023,0.1886632117747472,0.1886632117747472
624,624,2023-09-19,177.52,9,2023,0.228481492310679,0.228481492310679
625,625,2023-09-20,179.26,9,2023,0.2943011087244109,0.2943011087244109
626,626,2023-09-21,174.55,9,2023,0.1138007562307453,0.1138007562307453
627,627,2023-09-22,174.67,9,2023,0.1184926371662868,0.1184926371662868
628,628,2023-09-23,174.61,9,2023,0.1161473192015661,0.1161473192015661
629,629,2023-09-24,174.67,9,2023,0.1184926371662868,0.1184926371662868
630,630,2023-09-25,174.2,9,2023,0.1000876019322487,0.1000876019322487
631,631,2023-09-26,174.82,9,2023,0.124350492296631,0.124350492296631
632,632,2023-09-27,172.62,9,2023,0.0376488576337344,0.0376488576337344
633,633,2023-09-28,169.34,9,2023,-0.0948328773194526,-0.0948328773194526
634,634,2023-09-29,172.02,9,2023,0.0137061954083885,0.0137061954083885
635,635,2023-09-30,170.68,9,2023,-0.0402343634583221,-0.0402343634583221
636,636,2023-10-01,172.02,10,2023,0.0137061954083885,0.0137061954083885
637,637,2023-10-02,171.22,10,2023,-0.0184187108546094,-0.0184187108546094
638,638,2023-10-03,172.26,10,2023,0.0232987141532213,0.0232987141532213
639,639,2023-10-04,171.09,10,2023,-0.0236609082302887,-0.0236609082302887
640,640,2023-10-05,173.79,10,2023,0.0839694015623994,0.0839694015623994
641,641,2023-10-06,173.8,10,2023,0.0843632269574042,0.0843632269574042
642,642,2023-10-07,173.795,10,2023,0.0841663186345089,0.0841663186345089
643,643,2023-10-08,173.8,10,2023,0.0843632269574042,0.0843632269574042
644,644,2023-10-09,176.81,10,2023,0.2013370343861249,0.2013370343861249
645,645,2023-10-10,178.1,10,2023,0.2505316999511542,0.2505316999511542
646,646,2023-10-11,178.2,10,2023,0.2543222521244472,0.2543222521244472
647,647,2023-10-12,180.07,10,2023,0.3246056843440541,0.3246056843440541
648,648,2023-10-13,181.42,10,2023,0.374648169176231,0.374648169176231
649,649,2023-10-14,180.745,10,2023,0.3496990995034393,0.3496990995034393
650,650,2023-10-15,181.42,10,2023,0.374648169176231,0.374648169176231
651,651,2023-10-16,176.75,10,2023,0.1990354216929471,0.1990354216929471
652,652,2023-10-17,176.65,10,2023,0.1951967175979067,0.1951967175979067
653,653,2023-10-18,175.58,10,2023,0.153911416896404,0.153911416896404
654,654,2023-10-19,176.04,10,2023,0.1717077300800171,0.1717077300800171
655,655,2023-10-20,175.31,10,2023,0.1434321794110865,0.1434321794110865
656,656,2023-10-21,175.675,10,2023,0.1575926388421909,0.1575926388421909
657,657,2023-10-22,175.31,10,2023,0.1434321794110865,0.1434321794110865
658,658,2023-10-23,170.91,10,2023,-0.0309294986350587,-0.0309294986350587
659,659,2023-10-24,173.05,10,2023,0.0547288528453308,0.0547288528453308
660,660,2023-10-25,171.88,10,2023,0.0081010092496184,0.0081010092496184
661,661,2023-10-26,170.37,10,2023,-0.0528063836923876,-0.0528063836923876
662,662,2023-10-27,166.91,10,2023,-0.1955654145675069,-0.1955654145675069
663,663,2023-10-28,168.64,10,2023,-0.1236205480835886,-0.1236205480835886
664,664,2023-10-29,166.91,10,2023,-0.1955654145675069,-0.1955654145675069
665,665,2023-10-30,169.02,10,2023,-0.1079701111749072,-0.1079701111749072
666,666,2023-10-31,169.35,10,2023,-0.0944229565115716,-0.0944229565115716
667,667,2023-11-01,171.0,11,2023,-0.0272937265134349,-0.0272937265134349
668,668,2023-11-02,175.52,11,2023,0.1515848492087297,0.1515848492087297
669,669,2023-11-03,174.24,11,2023,0.1016569724991261,0.1016569724991261
670,670,2023-11-04,174.88,11,2023,0.1266914612794241,0.1266914612794241
671,671,2023-11-05,174.24,11,2023,0.1016569724991261,0.1016569724991261
672,672,2023-11-06,176.38,11,2023,0.184815430381675,0.184815430381675
673,673,2023-11-07,179.18,11,2023,0.2912965867705248,0.2912965867705248
674,674,2023-11-08,182.35,11,2023,0.408788506329021,0.408788506329021
675,675,2023-11-09,182.96,11,2023,0.4310359126704645,0.4310359126704645
676,676,2023-11-10,183.97,11,2023,0.4676209588662636,0.4676209588662636
677,677,2023-11-11,183.465,11,2023,0.4493673289790241,0.4493673289790241
678,678,2023-11-12,183.97,11,2023,0.4676209588662636,0.4676209588662636
679,679,2023-11-13,185.82,11,2023,0.5338349247046948,0.5338349247046948
680,680,2023-11-14,187.7,11,2023,0.6000873416421894,0.6000873416421894
681,681,2023-11-15,187.85,11,2023,0.6053292703493269,0.6053292703493269
682,682,2023-11-16,189.57,11,2023,0.6649779985285843,0.6649779985285843
683,683,2023-11-17,190.25,11,2023,0.6883299432139214,0.6883299432139214
684,684,2023-11-18,189.91,11,2023,0.6766701206248409,0.6766701206248409
685,685,2023-11-19,190.25,11,2023,0.6883299432139214,0.6883299432139214
686,686,2023-11-20,189.89,11,2023,0.6759832442759439,0.6759832442759439
687,687,2023-11-21,191.41,11,2023,0.727869410056349,0.727869410056349
688,688,2023-11-22,191.49,11,2023,0.7305826202010852,0.7305826202010852
689,689,2023-11-23,191.45,11,2023,0.7292262341155458,0.7292262341155458
690,690,2023-11-24,190.87,11,2023,0.7095093007342614,0.7095093007342614
691,691,2023-11-25,190.87,11,2023,0.7095093007342614,0.7095093007342614
692,692,2023-11-26,190.87,11,2023,0.7095093007342614,0.7095093007342614
693,693,2023-11-27,189.92,11,2023,0.6770135168863933,0.6770135168863933
694,694,2023-11-28,189.78,11,2023,0.6722034252613014,0.6722034252613014
695,695,2023-11-29,190.9,11,2023,0.7105314117474268,0.7105314117474268
696,696,2023-11-30,189.84,11,2023,0.6742655642454243,0.6742655642454243
697,697,2023-12-01,190.33,12,2023,0.6910687527090557,0.6910687527090557
698,698,2023-12-02,190.08500000000004,12,2023,0.6826755245903453,0.6826755245903453
699,699,2023-12-03,190.33,12,2023,0.6910687527090557,0.6910687527090557
700,700,2023-12-04,189.98,12,2023,0.6790733079106323,0.6790733079106323
701,701,2023-12-05,190.21,12,2023,0.6869598710483864,0.6869598710483864
702,702,2023-12-06,194.45,12,2023,0.8297559303071878,0.8297559303071878
703,703,2023-12-07,193.63,12,2023,0.802516971275255,0.802516971275255
704,704,2023-12-08,194.2,12,2023,0.8214702055702143,0.8214702055702143
705,705,2023-12-09,193.915,12,2023,0.8120043499892486,0.8120043499892486
706,706,2023-12-10,194.2,12,2023,0.8214702055702143,0.8214702055702143
707,707,2023-12-11,193.11,12,2023,0.7851509406614775,0.7851509406614775
708,708,2023-12-12,193.08,12,2023,0.7841468496974795,0.7841468496974795
709,709,2023-12-13,195.09,12,2023,0.8508925721142906,0.8508925721142906
710,710,2023-12-14,198.02,12,2023,0.9463073765239,0.9463073765239
711,711,2023-12-15,197.53,12,2023,0.930503057552432,0.930503057552432
712,712,2023-12-16,197.775,12,2023,0.9384127814061642,0.9384127814061642
713,713,2023-12-17,197.53,12,2023,0.930503057552432,0.930503057552432
714,714,2023-12-18,196.09,12,2023,0.8837049303968575,0.8837049303968575
715,715,2023-12-19,196.16,12,2023,0.8859921102384383,0.8859921102384383
716,716,2023-12-20,196.9,12,2023,0.9100939645112962,0.9100939645112962
717,717,2023-12-21,196.1,12,2023,0.8840317476211583,0.8840317476211583
718,718,2023-12-22,195.18,12,2023,0.8538563197709552,0.8538563197709552
719,719,2023-12-23,195.64000000000004,12,2023,0.8689714451520988,0.8689714451520988
720,720,2023-12-24,195.18,12,2023,0.8538563197709552,0.8538563197709552
721,721,2023-12-25,195.41000000000005,12,2023,0.8614207558126125,0.8614207558126125
722,722,2023-12-26,193.61,12,2023,0.8018503800339077,0.8018503800339077
723,723,2023-12-27,192.49,12,2023,0.7643506075106412,0.7643506075106412
724,724,2023-12-28,194.14,12,2023,0.8194791785159207,0.8194791785159207
725,725,2023-12-29,193.9,12,2023,0.8115055515582066,0.8115055515582066
726,726,2023-12-30,194.02,12,2023,0.8154942702806302,0.8154942702806302
727,727,2023-12-31,193.9,12,2023,0.8115055515582066,0.8115055515582066
728,728,2024-01-01,193.96,1,2024,0.8135003876045632,0.8135003876045632
729,729,2024-01-02,187.15,1,2024,0.5808114272774545,0.5808114272774545
730,730,2024-01-03,184.22,1,2024,0.476628790264766,0.476628790264766
731,731,2024-01-04,182.15,1,2024,0.4014692308358218,0.4014692308358218
732,732,2024-01-05,181.99,1,2024,0.3956048657807265,0.3956048657807265
733,733,2024-01-06,182.07,1,2024,0.3985380434531024,0.3985380434531024
734,734,2024-01-07,181.99,1,2024,0.3956048657807265,0.3956048657807265
735,735,2024-01-08,182.09,1,2024,0.3992710268016955,0.3992710268016955
736,736,2024-01-09,183.92,1,2024,0.4658171229886277,0.4658171229886277
737,737,2024-01-10,184.35,1,2024,0.4813054028107333,0.4813054028107333
738,738,2024-01-11,186.54,1,2024,0.5593300583279277,0.5593300583279277
739,739,2024-01-12,186.06,1,2024,0.5423502372785581,0.5423502372785581
740,740,2024-01-13,186.3,1,2024,0.5508485966827787,0.5508485966827787
741,741,2024-01-14,186.06,1,2024,0.5423502372785581,0.5423502372785581
742,742,2024-01-15,186.18,1,2024,0.5466015326577908,0.5466015326577908
743,743,2024-01-16,182.16,1,2024,0.4018354894269612,0.4018354894269612
744,744,2024-01-17,181.27,1,2024,0.3691163358525125,0.3691163358525125
745,745,2024-01-18,186.09,1,2024,0.5434134581917666,0.5434134581917666
746,746,2024-01-19,189.33,1,2024,0.6567052091344033,0.6567052091344033
747,747,2024-01-20,187.71,1,2024,0.6004370048974573,0.6004370048974573
748,748,2024-01-21,189.33,1,2024,0.6567052091344033,0.6567052091344033
749,749,2024-01-22,192.3,1,2024,0.7579555751126801,0.7579555751126801
750,750,2024-01-23,195.02,1,2024,0.8485859738775259,0.8485859738775259
751,751,2024-01-24,195.42,1,2024,0.86174933220442,0.86174933220442
752,752,2024-01-25,195.22,1,2024,0.8551728631396168,0.8551728631396168
753,753,2024-01-26,194.27,1,2024,0.8237918693441756,0.8237918693441756
754,754,2024-01-27,194.74500000000003,1,2024,0.8395119369922727,0.8395119369922727
755,755,2024-01-28,194.27,1,2024,0.8237918693441756,0.8237918693441756
756,756,2024-01-29,192.01,1,2024,0.7481758891936584,0.7481758891936584
757,757,2024-01-30,190.94,1,2024,0.7118938404111799,0.7118938404111799
758,758,2024-01-31,187.04,1,2024,0.5769457386097806,0.5769457386097806
759,759,2024-02-01,183.99,2,2024,0.4683422811640305,0.4683422811640305
760,760,2024-02-02,179.86,2,2024,0.3167691887218316,0.3167691887218316
761,761,2024-02-03,181.925,2,2024,0.393220191881631,0.393220191881631
762,762,2024-02-04,179.86,2,2024,0.3167691887218316,0.3167691887218316
763,763,2024-02-05,188.15,2,2024,0.6157937511431832,0.6157937511431832
764,764,2024-02-06,186.86,2,2024,0.5706124837520569,0.5706124837520569
765,765,2024-02-07,190.64,2,2024,0.7016648610226257,0.7016648610226257
766,766,2024-02-08,189.38,2,2024,0.6584300427257279,0.6584300427257279
767,767,2024-02-09,188.65,2,2024,0.6331773851331163,0.6331773851331163
768,768,2024-02-10,189.01500000000004,2,2024,0.6458225506240661,0.6458225506240661
769,769,2024-02-11,188.65,2,2024,0.6331773851331163,0.6331773851331163
770,770,2024-02-12,188.41,2,2024,0.6248421364786283,0.6248421364786283
771,771,2024-02-13,185.77,2,2024,0.5320587622365729,0.5320587622365729
772,772,2024-02-14,185.32,2,2024,0.5160399962488809,0.5160399962488809
773,773,2024-02-15,183.55,2,2024,0.452445151829168,0.452445151829168
774,774,2024-02-16,183.42,2,2024,0.4477370013535174,0.4477370013535174
775,775,2024-02-17,183.485,2,2024,0.4500917207533654,0.4500917207533654
776,776,2024-02-18,183.42,2,2024,0.4477370013535174,0.4477370013535174
777,777,2024-02-19,183.4525,2,2024,0.4489145221663922,0.4489145221663922
778,778,2024-02-20,181.79,2,2024,0.388263199489477,0.388263199489477
779,779,2024-02-21,181.94,2,2024,0.3937706180541721,0.3937706180541721
780,780,2024-02-22,183.48,2,2024,0.4499106342459294,0.4499106342459294
781,781,2024-02-23,185.01,2,2024,0.5049698443974658,0.5049698443974658
782,782,2024-02-24,184.245,2,2024,0.4775285347257208,0.4775285347257208
783,783,2024-02-25,185.01,2,2024,0.5049698443974658,0.5049698443974658
784,784,2024-02-26,182.24,2,2024,0.40476444038605,0.40476444038605
785,785,2024-02-27,181.1,2,2024,0.3628383701014465,0.3628383701014465
786,786,2024-02-28,182.51,2,2024,0.4146350036393724,0.4146350036393724
787,787,2024-02-29,181.27,2,2024,0.3691163358525125,0.3691163358525125
788,788,2024-03-01,179.55,3,2024,0.3051751616351761,0.3051751616351761
789,789,2024-03-02,180.41,3,2024,0.3372634581692402,0.3372634581692402
790,790,2024-03-03,179.55,3,2024,0.3051751616351761,0.3051751616351761
791,791,2024-03-04,176.15,3,2024,0.1759527325483855,0.1759527325483855
792,792,2024-03-05,170.76,3,2024,-0.0369956936551255,-0.0369956936551255
793,793,2024-03-06,171.06,3,2024,-0.0248715196972526,-0.0248715196972526
794,794,2024-03-07,169.15,3,2024,-0.1026284815299134,-0.1026284815299134
795,795,2024-03-08,169.0,3,2024,-0.1087924634606228,-0.1087924634606228
796,796,2024-03-09,169.075,3,2024,-0.1057094169554455,-0.1057094169554455
797,797,2024-03-10,169.0,3,2024,-0.1087924634606228,-0.1087924634606228
798,798,2024-03-11,172.94,3,2024,0.0503657951864722,0.0503657951864722
799,799,2024-03-12,173.15,3,2024,0.0586915537678493,0.0586915537678493
800,800,2024-03-13,172.77,3,2024,0.0436144512617998,0.0436144512617998
801,801,2024-03-14,172.91,3,2024,0.0491751264716072,0.0491751264716072
802,802,2024-03-15,171.17,3,2024,-0.020434213001173,-0.020434213001173
803,803,2024-03-16,172.04,3,2024,0.0145063612170516,0.0145063612170516
804,804,2024-03-17,171.17,3,2024,-0.020434213001173,-0.020434213001173
805,805,2024-03-18,175.57,3,2024,0.1535237408951591,0.1535237408951591
806,806,2024-03-19,174.34,3,2024,0.105577965708005,0.105577965708005
807,807,2024-03-20,175.72,3,2024,0.1593353026031291,0.1593353026031291
808,808,2024-03-21,177.05,3,2024,0.2105314350187967,0.2105314350187967
809,809,2024-03-22,171.76,3,2024,0.0032909492935641,0.0032909492935641
810,810,2024-03-23,174.405,3,2024,0.1081247491367672,0.1081247491367672
811,811,2024-03-24,171.76,3,2024,0.0032909492935641,0.0032909492935641
812,812,2024-03-25,170.57,3,2024,-0.0446913639862169,-0.0446913639862169
813,813,2024-03-26,170.0,3,2024,-0.0678580196042837,-0.0678580196042837
814,814,2024-03-27,170.41,3,2024,-0.0511822032204703,-0.0511822032204703
815,815,2024-03-28,171.75,3,2024,0.0028898767078568,0.0028898767078568
816,816,2024-03-29,171.07999999999998,3,2024,-0.0240644089602843,-0.0240644089602843
817,817,2024-03-30,171.75,3,2024,0.0028898767078568,0.0028898767078568
818,818,2024-03-31,171.41499999999996,3,2024,-0.0105669289702245,-0.0105669289702245
819,819,2024-04-01,171.19,4,2024,-0.0196279030544999,-0.0196279030544999
820,820,2024-04-02,169.08,4,2024,-0.1055039556086769,-0.1055039556086769
821,821,2024-04-03,168.79,4,2024,-0.1174362448819275,-0.1174362448819275
822,822,2024-04-04,170.29,4,2024,-0.0560565118872195,-0.0560565118872195
823,823,2024-04-05,169.59,4,2024,-0.0845960569934243,-0.0845960569934243
824,824,2024-04-06,169.94,4,2024,-0.070303592896658,-0.070303592896658
825,825,2024-04-07,169.59,4,2024,-0.0845960569934243,-0.0845960569934243
826,826,2024-04-08,169.03,4,2024,-0.1075589913768366,-0.1075589913768366
827,827,2024-04-09,168.7,4,2024,-0.1211458079108228,-0.1211458079108228
828,828,2024-04-10,168.8,4,2024,-0.1170242597444223,-0.1170242597444223
829,829,2024-04-11,168.34,4,2024,-0.1360146728665327,-0.1360146728665327
830,830,2024-04-12,174.26,4,2024,0.1024414491408048,0.1024414491408048
831,831,2024-04-13,171.3,4,2024,-0.015195797252171,-0.015195797252171
832,832,2024-04-14,174.26,4,2024,0.1024414491408048,0.1024414491408048
833,833,2024-04-15,175.36,4,2024,0.1453746589107567,0.1453746589107567
834,834,2024-04-16,171.75,4,2024,0.0028898767078568,0.0028898767078568
835,835,2024-04-17,169.61,4,2024,-0.0837781180482233,-0.0837781180482233
836,836,2024-04-18,168.03,4,2024,-0.1488578165109266,-0.1488578165109266
837,837,2024-04-19,166.21,4,2024,-0.2250041613375236,-0.2250041613375236
838,838,2024-04-20,167.12,4,2024,-0.186770935578026,-0.186770935578026
839,839,2024-04-21,166.21,4,2024,-0.2250041613375236,-0.2250041613375236
840,840,2024-04-22,165.51,4,2024,-0.2546349617864764,-0.2546349617864764
841,841,2024-04-23,165.35,4,2024,-0.2614348971816926,-0.2614348971816926
842,842,2024-04-24,166.54,4,2024,-0.2111020919117017,-0.2111020919117017
843,843,2024-04-25,169.52,4,2024,-0.0874600167075306,-0.0874600167075306
844,844,2024-04-26,169.88,4,2024,-0.072750499891977,-0.072750499891977
845,845,2024-04-27,169.7,4,2024,-0.0800992350632939,-0.0800992350632939
846,846,2024-04-28,169.88,4,2024,-0.072750499891977,-0.072750499891977
847,847,2024-04-29,173.37,4,2024,0.0673970674082888,0.0673970674082888
848,848,2024-04-30,173.33,4,2024,0.0658155160939198,0.0658155160939198
849,849,2024-05-01,169.58,5,2024,-0.0850050823257956,-0.0850050823257956
850,850,2024-05-02,172.51,5,2024,0.03326899850785,0.03326899850785
851,851,2024-05-03,186.65,5,2024,0.5632117627758273,0.5632117627758273
852,852,2024-05-04,179.58,5,2024,0.3062985152709265,0.3062985152709265
